NOM_RBD,NOM_REG_RBD_A,NOM_COM_RBD,NOM_DEPROV_RBD,LATITUD,LONGITUD
ESCUELA ULTIMA ESPERANZA,BBIO,TIRÚA,ARAUCO,"-38,44007492","-73,50188446"
ESCUELA PUERTO PALLACO,BBIO,TIRÚA,ARAUCO,"-38,22046661","-73,4527359"
ESCUELA MAPUDUNGUN,BBIO,TIRÚA,ARAUCO,"-38,143021","-73,391479"
ESCUELA AGUA DE MOLINO,BBIO,TIRÚA,ARAUCO,"-38,37545","-73,398987"
ESCUELA LOS MAQUIS,BBIO,TIRÚA,ARAUCO,"-38,41804504","-73,33089447"
ESCUELA CHILLIMAPU,BBIO,TIRÚA,ARAUCO,"-38,187901","-73,374077"
ESCUELA PONOTRO HENCHI AMULEI,BBIO,TIRÚA,ARAUCO,"-38,28138","-73,497902"
ESCUELA PARTICULAR LOS LINGUES,BBIO,TIRÚA,ARAUCO,"-38,31216","-73,46595"
ANDRES BELLO,BBIO,TIRÚA,ARAUCO,,
ESCUELA PARTICULAR SANTOS CHÁVEZ DE CANIHUAL,BBIO,TIRÚA,ARAUCO,"-38,311321","-73,468803"
ESCUELA PARTICULAR RANQUILHUE,BBIO,TIRÚA,ARAUCO,"-38,14822","-73,362549"
ESCUELA PARTICULAR NUEVA LAS HUELLAS,BBIO,TIRÚA,ARAUCO,"-38,26384","-73,403351"
ESCUELA PARTICULAR LAS MISIONES,BBIO,TIRÚA,ARAUCO,"-38,35239","-73,488876"
ESCUELA PARTICULAR AILLINCO,BBIO,TIRÚA,ARAUCO,"-38,37463","-73,506531"
LICEO INDUSTRIAL B-5 ANGOL,ARAUC,ANGOL,MALLECO,"-37,80619","-72,701576"
LICEO COMERCIAL ARMANDO BRAVO BRAVO,ARAUC,ANGOL,MALLECO,"-37,797901","-72,711449"
LICEO MERCEDES MANOSALVA AREVALO,ARAUC,ANGOL,MALLECO,"-37,7973113","-72,70863388"
LICEO ENRIQUE BALLACEY COTTEREAU,ARAUC,ANGOL,MALLECO,"-37,800629","-72,702187"
LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ,ARAUC,ANGOL,MALLECO,"-37,803631","-72,696617"
ESCUELA HERMANOS CARRERA,ARAUC,ANGOL,MALLECO,"-37,79842","-72,698479"
ESCUELA BASICA NAHUELBUTA,ARAUC,ANGOL,MALLECO,"-37,799438","-72,708382"
ESCUELA REPUBLICA FEDERAL ALEMANA,ARAUC,ANGOL,MALLECO,"-37,809479","-72,693672"
COLEGIO MARÍA SYLVESTER RASCH,ARAUC,ANGOL,MALLECO,"-37,79731","-72,708633"
ESCUELA DIEGO DUBLE URRUTIA,ARAUC,ANGOL,MALLECO,"-37,810009","-72,701027"
ESCUELA JOSÉ ELÍAS BOLIVAR HERRERA,ARAUC,ANGOL,MALLECO,"-37,795731","-72,711113"
ESCUELA VILLA HUEQUEN,ARAUC,ANGOL,MALLECO,"-37,820271","-72,668732"
ESCUELA BASICA ARAGON,ARAUC,ANGOL,MALLECO,"-37,805199","-72,695221"
ESCUELA ESPECIAL ESPANA,ARAUC,ANGOL,MALLECO,"-37,79803085","-72,71292114"
ESC. FRANCISCO SANDOVAL PACHECO,ARAUC,ANGOL,MALLECO,,
ESCUELA BASICA MIGUEL LUIS AMUNATEGUI,ARAUC,ANGOL,MALLECO,"-37,80162811","-72,7085495"
ESCUELA BASICA JUAN M. FERRIERE CAIRE,ARAUC,ANGOL,MALLECO,"-37,819328","-72,902786"
ESCUELA BASICA COLONIA LOLENCO,ARAUC,ANGOL,MALLECO,,
ESCUELA BASICA LAS CASAS MAITENREHUE,ARAUC,ANGOL,MALLECO,,
ESC.BASICA QUEBRADA ONDA MAINTENREHUE,ARAUC,ANGOL,MALLECO,,
ESC BASICA OSCAR MUÑOZ MORAGA,ARAUC,ANGOL,MALLECO,"-37,75024471","-72,87981092"
ESCUELA BASICA  BUTACO,ARAUC,ANGOL,MALLECO,,
ESC. BASICA ALBOYANCO,ARAUC,ANGOL,MALLECO,,
ESC. BASICA CHANLEO,ARAUC,ANGOL,MALLECO,,
TRARULEMU,ARAUC,ANGOL,MALLECO,"-37,87640985","-72,70418588"
ESCUELA BASICA ALTIVA ARAUCARIA,ARAUC,ANGOL,MALLECO,,
ESCUELA UNION FAMILIAR,ARAUC,ANGOL,MALLECO,,
ESCUELA BASICA EL MAITEN,ARAUC,ANGOL,MALLECO,"-37,63092558","-72,74782755"
ESCUELA REPUBLICA DE AUSTRIA,ARAUC,ANGOL,MALLECO,"-37,86385","-72,665459"
ESC. BASICA MANUEL RODRIGUEZ,ARAUC,ANGOL,MALLECO,"-37,956951","-72,566818"
ESCUELA REGIMIENTO HUSARES,ARAUC,ANGOL,MALLECO,"-37,723598","-72,893913"
ESCUELA BASICA PICHIPEHUEN,ARAUC,ANGOL,MALLECO,,
ESC. BASICA LOMAS DEL TORO,ARAUC,ANGOL,MALLECO,,
ESCUELA SANTA ADRIANA,ARAUC,ANGOL,MALLECO,"-37,761269","-72,704887"
ESCUELA BASICA SANTA RITA,ARAUC,ANGOL,MALLECO,,
ESCUELA,ARAUC,ANGOL,MALLECO,,
ESCUELA BASICA CHACAICO,ARAUC,ANGOL,MALLECO,"-37,861519","-72,683098"
ESCUELA BASICA POCHOCOY,ARAUC,ANGOL,MALLECO,,
ESC.BASICA ERNESTO RIQUELME,ARAUC,RENAICO,MALLECO,,
ESCUELA DE ITRAQUE,ARAUC,ANGOL,MALLECO,"-37,80725722","-72,6209708"
COLEGIO SAN FRANCISCO DE ASIS DE ANGOL,ARAUC,ANGOL,MALLECO,"-37,795109","-72,715118"
COLEGIO ADVENTISTA DE ANGOL,ARAUC,ANGOL,MALLECO,"-37,812302","-72,6856"
COLEGIO SAN JOSE,ARAUC,ANGOL,MALLECO,"-37,812461","-72,68691"
ESCUELA AGRICOLA EL VERGEL,ARAUC,ANGOL,MALLECO,"-37,82893","-72,65641"
ESCUELA PARTICULAR EL MIRADOR,ARAUC,ANGOL,MALLECO,"-37,78950332","-72,70398302"
LICEO POLITECNICO DOMINGO STA MARIA,ARAUC,RENAICO,MALLECO,"-37,6726","-72,581139"
ESCUELA BASICA LOS NOGALES,ARAUC,RENAICO,MALLECO,"-37,731781","-72,615227"
ESCUELA MUNICIP. LA NOBEL GABRIELA,ARAUC,RENAICO,MALLECO,"-37,67144","-72,589012"
LICEO AGRICOLA FORESTAL MANZANARES,ARAUC,RENAICO,MALLECO,"-37,774021","-72,545532"
ESC. BASICA JULIO MONTT SALAMANCA,ARAUC,RENAICO,MALLECO,"-37,709839","-72,647812"
ESCUELA BASICA TOLPAN,ARAUC,RENAICO,MALLECO,"-37,656651","-72,656326"
MANUEL RODRIGUEZ(CERRADO)/RES/412/4/98,ARAUC,RENAICO,MALLECO,,
ESC. BASICA ARTURO PEREZ CANTO,ARAUC,RENAICO,MALLECO,,
ESCUELA,ARAUC,RENAICO,MALLECO,,
SAN FRANCISCO DE ASIS - RENAICO,ARAUC,RENAICO,MALLECO,"-37,672489","-72,582848"
ESCUELA PARTICULAR UNION VENECIA,ARAUC,RENAICO,MALLECO,,
COMPLEJO EDUCACIONAL COLLIPULLI,ARAUC,COLLIPULLI,MALLECO,"-37,954651","-72,439133"
ESCUELA THOMAS ALVA EDISON,ARAUC,COLLIPULLI,MALLECO,"-37,956699","-72,433533"
ESCUELA BENJAMIN FRANKLIN,ARAUC,COLLIPULLI,MALLECO,"-37,9562","-72,437111"
ESCUELA BASICA VICTOR DURAN PEREZ,ARAUC,COLLIPULLI,MALLECO,"-37,952209","-72,436043"
ESCUELA,ARAUC,COLLIPULLI,MALLECO,,
ESCUELA MICHIGAN EL AMANECER,ARAUC,COLLIPULLI,MALLECO,"-37,952961","-72,422684"
ESCUELA F-90 RAÚL CASTRO MÁRQUEZ,ARAUC,COLLIPULLI,MALLECO,"-37,797649","-72,472"
ESCUELA NICOLAS PEREZ CARDENAS,ARAUC,COLLIPULLI,MALLECO,"-37,844292","-72,393921"
ESCUELA BASICA CANADA,ARAUC,COLLIPULLI,MALLECO,"-38,05162519","-72,20004826"
ESCUELA BASICA MIGUEL HUENTELEN,ARAUC,COLLIPULLI,MALLECO,"-37,89109","-72,250458"
ESCUELA MUNICIPAL JOEL COLLÍO MORALES,ARAUC,COLLIPULLI,MALLECO,"-37,873661","-72,352837"
ESCUELA BASICA SANTA JULIA,ARAUC,COLLIPULLI,MALLECO,"-38,10500223","-72,00626099"
ESCUELA BASICA PEMEHUE,ARAUC,COLLIPULLI,MALLECO,"-38,07108458","-71,70483288"
ESCUELA BASICA EL ENCINAR,ARAUC,COLLIPULLI,MALLECO,"-38,101201","-72,11643881"
ESCUELA RAHUILMACO,ARAUC,COLLIPULLI,MALLECO,"-37,96294472","-72,31862548"
ESCUELA LOS AROMOS (CERRADA 97),ARAUC,COLLIPULLI,MALLECO,,
ESCUELA BASICA VILLA CURACO,ARAUC,COLLIPULLI,MALLECO,"-38,02727526","-72,29124388"
ESCUELA,ARAUC,COLLIPULLI,MALLECO,,
ESCUELA BASICA SAN ANDRES,ARAUC,COLLIPULLI,MALLECO,"-38,01503","-72,077118"
ESCUELA BASICA EL AVELLANO,ARAUC,COLLIPULLI,MALLECO,"-37,90254377","-72,23466785"
ESCUELA BASICA RIO AMARGO,ARAUC,COLLIPULLI,MALLECO,"-38,08173","-71,858559"
ESCUELA BASICA MAPUDANCO,ARAUC,COLLIPULLI,MALLECO,"-38,01651","-72,13221"
ESC.BASICA SALTO CHANCAHUA,ARAUC,COLLIPULLI,MALLECO,,
ESCUELA BASICA NIBLINTO,ARAUC,COLLIPULLI,MALLECO,"-38,15243739","-71,83208419"
ESCUELA CHIGUAIHUE,ARAUC,COLLIPULLI,MALLECO,"-37,927929","-72,509491"
COLEGIO PARTIC. WOLFGANG AMADEUS MOZART,ARAUC,COLLIPULLI,MALLECO,"-37,952049","-72,444237"
ESCUELA PARTICULAR COLIHUINCA TORI,ARAUC,COLLIPULLI,MALLECO,,
ESCUELA PARTICULAR CAILLIN,ARAUC,COLLIPULLI,MALLECO,"-37,98257399","-72,33396605"
ESCUELA PARTICULAR SANTA LUCIA,ARAUC,COLLIPULLI,MALLECO,,
ESCUELA PARTICULAR SN.JUAN DE LA AMERICA,ARAUC,COLLIPULLI,MALLECO,"-38,021259","-72,165642"
LICEO BICENTENARIO POLIVALENTE LONQUIMAY,ARAUC,LONQUIMAY,MALLECO,"-38,449059","-71,373108"
ESCUELA MUNICIPAL FRONTERIZA,ARAUC,LONQUIMAY,MALLECO,"-38,454559","-71,370087"
ESCUELA BASICA GABRIELA PETERMANN,ARAUC,LONQUIMAY,MALLECO,"-38,33871922","-71,29256265"
ESCUELA BASICA MALALMAHUIDA,ARAUC,LONQUIMAY,MALLECO,"-38,531799","-71,253227"
ESCUELA DE LIUCURA,ARAUC,LONQUIMAY,MALLECO,"-38,64492","-71,084961"
ESCUELA BASICA MITRAUQUEN,ARAUC,LONQUIMAY,MALLECO,"-38,468491","-71,178047"
ESCUELA BASICA CRUZACO,ARAUC,LONQUIMAY,MALLECO,"-38,46357","-71,133987"
ESC.BASICA MARTA BRUNET,ARAUC,LONQUIMAY,MALLECO,"-38,14127085","-71,33251923"
ESCUELA BASICA MARIMENUCO,ARAUC,LONQUIMAY,MALLECO,"-38,694149","-71,054802"
ESCUELA BASICA LA ANGOSTURA,ARAUC,LONQUIMAY,MALLECO,"-38,440849","-71,15847"
ESCUELA DE ICALMA,ARAUC,LONQUIMAY,MALLECO,"-38,813599","-71,281898"
ESCUELA BASICA LOS PINOS,ARAUC,LONQUIMAY,MALLECO,"-38,609451","-71,096779"
ESCUELA DE SIERRA NEVADA,ARAUC,LONQUIMAY,MALLECO,"-38,559441","-71,473297"
ESC. BASICA JUSTO SCHWEITZER M.,ARAUC,LONQUIMAY,MALLECO,"-38,48340607","-71,2241745"
ESCUELA DE TROYO,ARAUC,LONQUIMAY,MALLECO,"-38,25069","-71,301163"
ESC. BASICA LEONTINA VASQUEZ RIVERA,ARAUC,LONQUIMAY,MALLECO,"-38,551201","-71,158707"
ESCUELA BASICA DOMINGO CAMARGO,ARAUC,LONQUIMAY,MALLECO,"-38,420448","-71,39032"
ESCUELA PARTICULAR LONQUIMAY,ARAUC,LONQUIMAY,MALLECO,"-38,453941","-71,374077"
LICEO POLITECNICO C-12 CURACAUTIN,ARAUC,CURACAUTÍN,MALLECO,"-38,438931","-71,892883"
LICEO LAS ARAUCARIAS,ARAUC,CURACAUTÍN,MALLECO,"-38,436062","-71,894073"
ESCUELA LUIS CRUZ MARTINEZ,ARAUC,CURACAUTÍN,MALLECO,"-38,438629","-71,87426"
ESCUELA OSVALDO FUENTES BARRERA,ARAUC,CURACAUTÍN,MALLECO,"-38,440781","-71,896713"
ESCUELA PATRICIO CHAVEZ SOTO,ARAUC,CURACAUTÍN,MALLECO,"-38,44334","-71,888962"
RAMON EDUARDO RAMIREZ HENRIQUEZ,ARAUC,CURACAUTÍN,MALLECO,"-38,46714","-71,575279"
ESCUELA ESPECIAL LOS VOLCANES,ARAUC,CURACAUTÍN,MALLECO,"-38,43835449","-71,88497162"
COLEGIO MANUEL BULNES PRIETO,ARAUC,CURACAUTÍN,MALLECO,"-38,44073486","-71,89588165"
ESCUELA BASICA REPUBLICA DE MEXICO,ARAUC,CURACAUTÍN,MALLECO,"-38,434471","-71,89872"
ESCUELA DE RARI-RUCA,ARAUC,CURACAUTÍN,MALLECO,"-38,42500809","-72,0064695"
ESCUELA LOS PRADOS,ARAUC,CURACAUTÍN,MALLECO,"-38,425819","-71,760674"
ESCUELA BASICA COLLICO,ARAUC,CURACAUTÍN,MALLECO,"-38,48159","-71,853416"
ESCUELA BASICA VEGA LARGA,ARAUC,CURACAUTÍN,MALLECO,,
ESCUELA BASICA LEFUCO,ARAUC,CURACAUTÍN,MALLECO,"-38,482311","-71,794563"
ESCUELA RIO BLANCO,ARAUC,CURACAUTÍN,MALLECO,"-38,513351","-71,685349"
ESCUELA BASICA ALEJO TASCON,ARAUC,CURACAUTÍN,MALLECO,"-38,462978","-71,69558"
ESCUELA MANCHURIA,ARAUC,CURACAUTÍN,MALLECO,"-38,482719","-71,724213"
ESCUELA JOSE CHANIN SILHY,ARAUC,CURACAUTÍN,MALLECO,"-38,504311","-71,822067"
ESCUELA BASICA LA JAULA,ARAUC,CURACAUTÍN,MALLECO,,
"ESC. BASICA SAN ARTURO, RADALCO ESTE.",ARAUC,CURACAUTÍN,MALLECO,"-38,353199","-71,945648"
ESCUELA DE SANTA JULIA,ARAUC,CURACAUTÍN,MALLECO,"-38,48209","-71,985153"
ESCUELA PARTICULAR SANTA ELENA,ARAUC,CURACAUTÍN,MALLECO,"-38,43858","-71,888893"
ESCUELA PARTICULAR SANTA EMMA,ARAUC,CURACAUTÍN,MALLECO,"-38,4702","-72,032066"
LICEO ALONSO DE ERCILLA Y ZUÑIGA,ARAUC,ERCILLA,MALLECO,"-38,064232","-72,375603"
ESCUELA BASICA SALVADOR ALLENDE,ARAUC,ERCILLA,MALLECO,"-38,12978","-72,320663"
ESCUELA BASICA SAN RAMON,ARAUC,ERCILLA,MALLECO,"-38,067451","-72,444809"
ESCUELA BASICA TEODOCIO URRUTIA,ARAUC,ERCILLA,MALLECO,"-38,0116","-72,424339"
ESCUELA TRICAUCO,ARAUC,ERCILLA,MALLECO,"-38,050709","-72,472733"
ECUELA FEDERICO RAYDET,ARAUC,ERCILLA,MALLECO,"-38,09473","-72,273727"
ESC. ASENTAMIENTO PABLO NERUDA,ARAUC,ERCILLA,MALLECO,"-38,178429","-72,03196"
ESCUELA MILLALEVIA,ARAUC,ERCILLA,MALLECO,"-38,010921","-72,502586"
ESCUELA BASICA COLONIA CHIGUAYHUE,ARAUC,ERCILLA,MALLECO,,
ESCUELA CHACAIMAPU,ARAUC,ERCILLA,MALLECO,"-38,103031","-72,395813"
ESCUELA BASICA TEMOCUICUI,ARAUC,ERCILLA,MALLECO,"-38,09333","-72,433609"
ESC.PAR.SAN FRANCISCO DE ASIS DE ERCILLA,ARAUC,ERCILLA,MALLECO,"-38,06073","-72,377312"
ESCUELA PARTICULAR REQUEN PILLAN,ARAUC,ERCILLA,MALLECO,,
ESCUELA PARTICULAR NUPANGUE,ARAUC,ERCILLA,MALLECO,"-38,04253","-72,567703"
ESCUELA PARTICULAR LUJAN,ARAUC,ERCILLA,MALLECO,"-38,07510165","-72,37137705"
ESCUELA PARTICULAR SANTA ROSA,ARAUC,ERCILLA,MALLECO,"-38,076069","-72,405884"
ESCUELA PARTICULAR EL PROGRESO,ARAUC,COLLIPULLI,MALLECO,"-37,968151","-72,489433"
LICEO BICENTENARIO POLITECNICO MANUEL MONTT,ARAUC,VICTORIA,MALLECO,"-38,237309","-72,339569"
LICEO JORGE ALESSANDRI RODRIGUEZ,ARAUC,VICTORIA,MALLECO,"-38,2323","-72,331459"
ESCUELA MARCELA PAZ,ARAUC,VICTORIA,MALLECO,"-38,237881","-72,32518"
COLEGIO IGNACIO CARRERA PINTO,ARAUC,VICTORIA,MALLECO,"-38,229359","-72,329788"
ESCUELA HEROES DE IQUIQUE,ARAUC,VICTORIA,MALLECO,"-38,238258","-72,336647"
ESCUELA BERNARDO MUNOZ VARGAS,ARAUC,VICTORIA,MALLECO,"-38,23498825","-72,34731027"
ESCUELA ESPECIAL CONFEDERACION SUIZA,ARAUC,VICTORIA,MALLECO,"-38,23376465","-72,34290314"
ESCUELA CLAUDIO MATTE,ARAUC,VICTORIA,MALLECO,"-38,2273674","-72,32802582"
ESCUELA HERNAN TRIZANO AVEZZANA,ARAUC,VICTORIA,MALLECO,"-38,223282","-72,329536"
ESCUELA CAYETANO VIGAR FONTECILLA,ARAUC,VICTORIA,MALLECO,,
ESCUELA SELVA OSCURA,ARAUC,VICTORIA,MALLECO,"-38,368061","-72,167084"
ESCUELA BASICA PATRICIO LINCH,ARAUC,VICTORIA,MALLECO,"-38,33588","-72,377251"
ESCUELA PAILAHUEQUE,ARAUC,VICTORIA,MALLECO,"-38,28775","-72,314392"
ESCUELA BASICA AGUA DE PLATA,ARAUC,VICTORIA,MALLECO,"-38,36463764","-72,26938417"
ESCUELA PEHUENCO,ARAUC,VICTORIA,MALLECO,"-38,201809","-72,021111"
ESCUELA MUNICIPAL MONICA GEBERT MEIER,ARAUC,VICTORIA,MALLECO,"-38,33609","-72,498657"
ESCUELA BASICA MARIA ESTER,ARAUC,VICTORIA,MALLECO,"-38,2495535","-72,4967411"
ESCUELA BASICA HUENCHULAO,ARAUC,VICTORIA,MALLECO,"-38,37394917","-72,29042551"
ESCUELA BASICA TOQUIHUE,ARAUC,VICTORIA,MALLECO,"-38,187389","-72,445702"
ESCUELA BASICA EL PORVENIR,ARAUC,VICTORIA,MALLECO,"-38,410271","-72,086487"
ESCUELA ROSARIO,ARAUC,VICTORIA,MALLECO,,
ESCUELA BASICA RENACER,ARAUC,VICTORIA,MALLECO,,
ESCUELA AMAZA,ARAUC,VICTORIA,MALLECO,"-38,38210839","-72,20904187"
ESCUELA BASICA LLALLACURA,ARAUC,VICTORIA,MALLECO,,
ESCUELA BASICA LAS CARDAS,ARAUC,VICTORIA,MALLECO,"-38,194328","-72,161186"
ESCUELA BASICA TRANGOL,ARAUC,VICTORIA,MALLECO,"-38,18396","-72,182152"
ESCUELA BASICA SAN LUIS,ARAUC,VICTORIA,MALLECO,"-38,27639","-72,402313"
ESCUELA BASICA SANTA ELENA,ARAUC,VICTORIA,MALLECO,"-38,3009","-72,07518"
SAN GREGORIO CERRADA R/391/7/4/98,ARAUC,VICTORIA,MALLECO,,
ESCUELA QUEIPUL,ARAUC,VICTORIA,MALLECO,,
ESCUELA DUMO,ARAUC,VICTORIA,MALLECO,,
ESCUELA BASICA LA AURORA,ARAUC,VICTORIA,MALLECO,,
ESCUELA BASICA COLO,ARAUC,VICTORIA,MALLECO,"-38,194851","-72,191887"
ESCUELA BASICA SAN PEDRO,ARAUC,VICTORIA,MALLECO,"-38,273979","-72,191483"
ESCUELA BASICA HUILLINLEBU,ARAUC,VICTORIA,MALLECO,,
COLEGIO INSTITUTO VICTORIA,ARAUC,VICTORIA,MALLECO,"-38,232979","-72,333382"
COLEGIO SANTA CRUZ DE VICTORIA,ARAUC,VICTORIA,MALLECO,"-38,230511","-72,328041"
ESCUELA PARTICULAR LA ARAUCANA,ARAUC,VICTORIA,MALLECO,"-38,315041","-72,352013"
ESCUELA PARTICULAR BOLLILCO,ARAUC,VICTORIA,MALLECO,"-38,26329","-72,192932"
COMPLEJO EDUCACIONAL LUIS DURAND DURAND,ARAUC,TRAIGUÉN,MALLECO,"-38,243851","-72,663948"
LICEO LUCILA GODOY ALCAYAGA,ARAUC,TRAIGUÉN,MALLECO,"-38,248791","-72,663582"
ESCUELA REPUBLICA DE ISRAEL,ARAUC,TRAIGUÉN,MALLECO,"-38,249538","-72,666496"
ESCUELA BASICA EMILIA ROMAGNA,ARAUC,TRAIGUÉN,MALLECO,"-38,249512","-72,675728"
ESCUELA AUSTRALIA,ARAUC,TRAIGUÉN,MALLECO,"-38,24988199","-72,66381425"
ESCUELA PROFESOR JUAN DE LA CRUZ MUNOZ M.,ARAUC,TRAIGUÉN,MALLECO,"-38,25128555","-72,66124725"
ESCUELA DIEGO PORTALES,ARAUC,TRAIGUÉN,MALLECO,"-38,26046","-72,672539"
ESCUELA BASICA FUNDO CHUFQUEN,ARAUC,TRAIGUÉN,MALLECO,,
ESC. BASICA ANIDIR,ARAUC,TRAIGUÉN,MALLECO,"-38,11301","-72,538544"
ESCUELA BASICA QUILLANMAHUIDA,ARAUC,TRAIGUÉN,MALLECO,,
ESC. BASICA FUNDO SAN RAIMUNDO,ARAUC,TRAIGUÉN,MALLECO,"-38,37764705","-72,61007623"
ESCUELA REDUCCION CONTRERAS,ARAUC,TRAIGUÉN,MALLECO,"-38,33454599","-72,54508826"
ESC.BASICA QUILQUEN,ARAUC,TRAIGUÉN,MALLECO,"-38,242821","-72,676933"
ESC. BASICA QUILACO,ARAUC,TRAIGUÉN,MALLECO,,
ESCUELA SAN VICENTE,ARAUC,TRAIGUÉN,MALLECO,"-38,25476845","-72,78667206"
ESC. BASICA VILLA EL FORTIN,ARAUC,TRAIGUÉN,MALLECO,"-38,13890282","-72,58147693"
ESC. BASICA FUNDO QUINO,ARAUC,TRAIGUÉN,MALLECO,"-38,359131","-72,551208"
ESC. BASICA REDUCCION MALALHUE,ARAUC,TRAIGUÉN,MALLECO,,
ESCUELA FUNDO TRIGAL,ARAUC,TRAIGUÉN,MALLECO,,
ESC. BASICA REDUCCION TEMULEMU,ARAUC,TRAIGUÉN,MALLECO,"-38,308498","-72,822777"
ESC. BASICA DIDAICO,ARAUC,TRAIGUÉN,MALLECO,"-38,288509","-72,879204"
COLEGIO BICENTENARIO LOUIS PASTEUR,ARAUC,TRAIGUÉN,MALLECO,"-38,245361","-72,664139"
ESCUELA PARTICULAR SANTA ROSA,ARAUC,TRAIGUÉN,MALLECO,"-38,245911","-72,667137"
LICEO AGRICOLA Y FORESTAL SUIZO LA PROVI,ARAUC,TRAIGUÉN,MALLECO,"-38,287251","-72,617653"
ESCUELA PARTICULAR COLPI,ARAUC,TRAIGUÉN,MALLECO,"-38,31173814","-72,77566632"
ESCUELA PARTICULAR LORENZO COLIPI,ARAUC,TRAIGUÉN,MALLECO,"-38,304859","-72,820099"
ESCUELA BASICA REPUBLICA DE ITALIA,ARAUC,LUMACO,MALLECO,"-38,190182","-72,991913"
ESCUELA F-174 VALLE DE LUMACO,ARAUC,LUMACO,MALLECO,"-38,164581","-72,905037"
ESC. MUNICIPAL PICHIPELLAHUEN,ARAUC,LUMACO,MALLECO,"-38,323669","-72,99839"
ESC. BASICA QUETRAHUE,ARAUC,LUMACO,MALLECO,"-38,179409","-72,827759"
ESC. BASICA RALUN,ARAUC,LUMACO,MALLECO,"-38,26228","-73,191948"
ESC. BASICA PELLAHUEN,ARAUC,LUMACO,MALLECO,"-38,29637425","-72,90874895"
ESC. BASICA CALCOY,ARAUC,LUMACO,MALLECO,,
ESC. BASICA LOS COPIHUES,ARAUC,LUMACO,MALLECO,"-38,2555979","-73,04929287"
ESC. BASICA CHANCO,ARAUC,LUMACO,MALLECO,"-38,263512","-72,94326"
ESCUELA RUCATRARO ALTO,ARAUC,GALVARINO,CAUTÍN NORTE,"-38,402988","-72,979317"
ESC. BASICA RUCAYECO,ARAUC,LUMACO,MALLECO,"-38,123421","-72,92115"
ESC. BASICA ALTO LIUCURA,ARAUC,LUMACO,MALLECO,"-38,38645336","-73,30393541"
ESC. BASICA BARROS NEGROS,ARAUC,LUMACO,MALLECO,,
ESC. BASICA BUTA RINCON,ARAUC,LUMACO,MALLECO,"-38,07597","-72,889099"
ESC. BASICA CERRO PARTIDO,ARAUC,LUMACO,MALLECO,,
ESCUELA MUNICIPAL G-180 MARIA RIQUELME MENA,ARAUC,LUMACO,MALLECO,"-38,317902","-73,2491"
ESC. BASICA LOLENCO,ARAUC,LUMACO,MALLECO,"-38,35066189","-72,91038875"
ESC. BASICA SANTA ELENA DEL MAITEN,ARAUC,LUMACO,MALLECO,,
ESC. BASICA COMUDE,ARAUC,LUMACO,MALLECO,"-38,36343","-72,965698"
ESC. BASICA REDUCCION CALBUDIR,ARAUC,LUMACO,MALLECO,"-38,139511","-72,987503"
ESCUELA PARTICULAR LAS COLINAS,ARAUC,LUMACO,MALLECO,"-38,240711","-72,818367"
ESCUELA PARTICULAR PICHI-LONCOYAN,ARAUC,PURÉN,MALLECO,"-38,105621","-72,965714"
ESCUELA PARTICULAR QUILLUCO,ARAUC,LUMACO,MALLECO,"-38,35994","-73,101578"
ESCUELA PARTICULAR CURILEBU,ARAUC,LUMACO,MALLECO,"-38,30231756","-73,16614847"
ESCUELA PARTICULAR GABRIELA MISTRAL,ARAUC,TRAIGUÉN,MALLECO,"-38,249352","-72,66909"
ESCUELA PARTICULAR SAN GERARDO,ARAUC,LUMACO,MALLECO,,
ESCUELA PARTICULAR EL EDEN,ARAUC,PURÉN,MALLECO,"-38,028568","-73,068542"
ESCUELA PARTICULAR CALBUCO,ARAUC,LUMACO,MALLECO,"-38,404148","-73,00779"
ESCUELA PARTICULAR LAS CARPAS,ARAUC,LUMACO,MALLECO,,
ESCUELA GENERAL LAGOS,ARAUC,LUMACO,MALLECO,"-38,225422","-72,923607"
LICEO MARIA AURORA GUINEZ RAMIREZ,ARAUC,PURÉN,MALLECO,"-38,0331","-73,07077"
ESCUELA PEDRO DE ONA,ARAUC,PURÉN,MALLECO,"-38,034401","-73,069023"
LICEO BICENTENARIO INDÓMITO DE PURÉN,ARAUC,PURÉN,MALLECO,"-38,024731","-73,065567"
ESCUELA ENZO FERRARI,ARAUC,PURÉN,MALLECO,"-38,037399","-73,070488"
ESC. BASICA AGUA SANTA,ARAUC,PURÉN,MALLECO,"-37,88821029","-73,05490138"
ESC.BASICA PINGUIDAHUE,ARAUC,PURÉN,MALLECO,"-37,898232","-73,069458"
ESC. BASICA TRANAMAN,ARAUC,PURÉN,MALLECO,"-38,020458","-73,007408"
ESC. BASICA EL VALLE,ARAUC,PURÉN,MALLECO,"-38,04612571","-72,93456964"
ESC. BASICA COYANCAHUIN,ARAUC,PURÉN,MALLECO,"-37,93597","-73,050797"
ESC. BASICA MANZANAL,ARAUC,PURÉN,MALLECO,"-38,03439834","-73,06901263"
ESC. BASICA CONUNHUENU,ARAUC,PURÉN,MALLECO,"-37,955669","-73,025963"
ESC. BASICA CERRO ALTO,ARAUC,PURÉN,MALLECO,,
ESC. BASICA IPINCO ALTO,ARAUC,PURÉN,MALLECO,"-38,077141","-73,05024"
